MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,対応ｺｰﾄﾞ,処置1ﾌﾗｸﾞ,手術との組み合わせ条件,処置等（１）,,処置（２）,,変更区分,有効期間,,更新日
11,0100,1,1,,血管塞栓術（頭部、胸腔、腹腔内血管等）　門脈塞栓術（開腹によるもの）,K6153,,,0,20240601,99999999,00000000
11,0100,1,1,,血管塞栓術（頭部、胸腔、腹腔内血管等）　その他のもの,K6154,,,0,20240601,99999999,00000000
11,0100,1,1,,リンパ節摘出術　長径３センチメートル未満,K6261,,,0,20240601,99999999,00000000
11,0100,1,1,,リンパ節摘出術　長径３センチメートル以上,K6262,,,0,20240601,99999999,00000000
11,0100,1,1,,腹腔鏡下小切開後腹膜リンパ節群郭清術,K627-4,,,0,20240601,99999999,00000000
11,0100,1,1,,リンパ節群郭清術　後腹膜,K6277,,,0,20240601,99999999,00000000
11,0100,1,1,,リンパ節群郭清術　骨盤,K6278,,,0,20240601,99999999,00000000
11,0200,1,1,,前立腺針生検法　ＭＲＩ撮影及び超音波検査融合画像によるもの,D4131,,,0,20240601,99999999,00000000
11,0200,1,1,,前立腺針生検法　その他のもの,D4132,,,0,20240601,99999999,00000000
11,0260,1,1,,経皮的腎生検法,D412-2,,,0,20240601,99999999,00000000
11,0270,1,1,,動脈形成術、吻合術　その他の動脈,K6105,,,0,20240601,99999999,00000000
11,0275,1,1,,動脈形成術、吻合術　その他の動脈,K6105,,,0,20240601,99999999,00000000
11,0280,1,1,,経皮的腎生検法,D412-2,,,0,20240601,99999999,00000000
11,0320,1,1,,シンチグラム（画像を伴うもの）　部分（静態）（一連につき）,E1001,,,0,20240601,99999999,00000000
11,0320,1,1,,シンチグラム（画像を伴うもの）　部分（動態）（一連につき）,E1002,,,0,20240601,99999999,00000000
11,0320,1,1,,シンチグラム（画像を伴うもの）　全身（一連につき）,E1003,,,0,20240601,99999999,00000000
12,0030,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
12,0030,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
12,0030,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
12,0030,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
12,0030,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
12,0030,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
12,0030,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
12,0030,1,2,,粘膜移植術　４平方センチメートル未満,K0211,,,0,20240601,99999999,00000000
12,0030,1,2,,粘膜移植術　４平方センチメートル以上,K0212,,,0,20240601,99999999,00000000
12,0030,1,2,,粘膜弁手術　４平方センチメートル未満,K021-21,,,0,20240601,99999999,00000000
12,0030,1,2,,粘膜弁手術　４平方センチメートル以上,K021-22,,,0,20240601,99999999,00000000
12,0030,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
12,0030,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
12,0030,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
12,0030,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
12,0030,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
12,0030,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
12,0030,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
12,0030,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
12,0040,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
12,0040,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
12,0040,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
12,0040,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
12,0040,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
12,0040,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
12,0040,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
12,0040,1,2,,粘膜移植術　４平方センチメートル未満,K0211,,,0,20240601,99999999,00000000
12,0040,1,2,,粘膜移植術　４平方センチメートル以上,K0212,,,0,20240601,99999999,00000000
12,0040,1,2,,粘膜弁手術　４平方センチメートル未満,K021-21,,,0,20240601,99999999,00000000
12,0040,1,2,,粘膜弁手術　４平方センチメートル以上,K021-22,,,0,20240601,99999999,00000000
12,0040,1,2,,造腟術、腟閉鎖症術　拡張器利用によるもの,K8591,,,0,20240601,99999999,00000000
12,0040,1,2,,造腟術、腟閉鎖症術　遊離植皮によるもの,K8592,,,0,20240601,99999999,00000000
12,0040,1,2,,造腟術、腟閉鎖症術　腟断端挙上によるもの,K8593,,,0,20240601,99999999,00000000
12,0040,1,2,,造腟術、腟閉鎖症術　腸管形成によるもの,K8594,,,0,20240601,99999999,00000000
12,0040,1,2,,造腟術、腟閉鎖症術　筋皮弁移植によるもの,K8595,,,0,20240601,99999999,00000000
12,0040,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
12,0040,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
12,0040,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
12,0040,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
12,0040,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
12,0040,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
12,0040,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
12,0040,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
12,0080,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
12,0080,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
12,0080,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
12,0080,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
12,0080,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
12,0080,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
12,0080,1,2,,粘膜移植術　４平方センチメートル未満,K0211,,,0,20240601,99999999,00000000
12,0080,1,2,,粘膜移植術　４平方センチメートル以上,K0212,,,0,20240601,99999999,00000000
12,0080,1,2,,粘膜弁手術　４平方センチメートル未満,K021-21,,,0,20240601,99999999,00000000
12,0080,1,2,,粘膜弁手術　４平方センチメートル以上,K021-22,,,0,20240601,99999999,00000000
12,0080,1,2,,造腟術、腟閉鎖症術　拡張器利用によるもの,K8591,,,0,20240601,99999999,00000000
12,0080,1,2,,造腟術、腟閉鎖症術　遊離植皮によるもの,K8592,,,0,20240601,99999999,00000000
12,0080,1,2,,造腟術、腟閉鎖症術　腟断端挙上によるもの,K8593,,,0,20240601,99999999,00000000
12,0080,1,2,,造腟術、腟閉鎖症術　腸管形成によるもの,K8594,,,0,20240601,99999999,00000000
12,0080,1,2,,造腟術、腟閉鎖症術　筋皮弁移植によるもの,K8595,,,0,20240601,99999999,00000000
12,0080,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
12,0080,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
12,0080,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
12,0080,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
12,0080,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
12,0080,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
12,0080,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
12,0080,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
12,0140,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　止血術,K6151,,,0,20240601,99999999,00000000
12,0140,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　選択的動脈化学塞栓術,K6152,,,0,20240601,99999999,00000000
12,0140,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　門脈塞栓術（開腹によるもの）,K6153,,,0,20240601,99999999,00000000
12,0140,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　その他のもの,K6154,,,0,20240601,99999999,00000000
12,0160,1,4,,試験開腹術,K636,,,0,20240601,99999999,00000000
12,0160,1,4,,腹腔鏡下試験開腹術,K636-3,,,0,20240601,99999999,00000000
12,0160,1,4,,腹腔鏡下試験切除術,K636-4,,,0,20240601,99999999,00000000
12,0160,1,4,,胆嚢摘出術,K672,,,0,20240601,99999999,00000000
12,0160,1,4,,腸管癒着症手術,K714,,,0,20240601,99999999,00000000
12,0160,1,4,,小腸切除術　その他のもの,K7162,,,0,20240601,99999999,00000000
12,0160,1,4,,虫垂切除術　虫垂周囲膿瘍を伴わないもの,K7181,,,0,20240601,99999999,00000000
12,0160,1,4,,虫垂切除術　虫垂周囲膿瘍を伴うもの,K7182,,,0,20240601,99999999,00000000
12,0160,1,4,,結腸切除術　小範囲切除,K7191,,,0,20240601,99999999,00000000
12,0160,1,4,,結腸切除術　結腸半側切除,K7192,,,0,20240601,99999999,00000000
12,0160,1,4,,結腸切除術　全切除、亜全切除又は悪性腫瘍手術,K7193,,,0,20240601,99999999,00000000
12,0160,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　止血術,K6151,,,0,20240601,99999999,00000000
12,0160,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　選択的動脈化学塞栓術,K6152,,,0,20240601,99999999,00000000
12,0160,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　門脈塞栓術（開腹によるもの）,K6153,,,0,20240601,99999999,00000000
12,0160,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　その他のもの,K6154,,,0,20240601,99999999,00000000
12,0160,1,2,,子宮筋腫摘出（核出）術　腹式,K8721,,,0,20240601,99999999,00000000
12,0160,1,2,,子宮附属器腫瘍摘出術（両側）　開腹によるもの,K8881,,,0,20240601,99999999,00000000
12,0160,1,1,,子宮頸管縫縮術　マクドナルド法,K9061,,,0,20240601,99999999,00000000
12,0160,1,1,,子宮頸管縫縮術　シロッカー法又はラッシュ法,K9062,,,0,20240601,99999999,00000000
12,0160,1,1,,子宮頸管縫縮術　縫縮解除術（チューブ抜去術）,K9063,,,0,20240601,99999999,00000000
12,0165,1,4,,試験開腹術,K636,,,0,20240601,99999999,00000000
12,0165,1,4,,腹腔鏡下試験開腹術,K636-3,,,0,20240601,99999999,00000000
12,0165,1,4,,腹腔鏡下試験切除術,K636-4,,,0,20240601,99999999,00000000
12,0165,1,4,,胆嚢摘出術,K672,,,0,20240601,99999999,00000000
12,0165,1,4,,腸管癒着症手術,K714,,,0,20240601,99999999,00000000
12,0165,1,4,,小腸切除術　その他のもの,K7162,,,0,20240601,99999999,00000000
12,0165,1,4,,虫垂切除術　虫垂周囲膿瘍を伴わないもの,K7181,,,0,20240601,99999999,00000000
12,0165,1,4,,虫垂切除術　虫垂周囲膿瘍を伴うもの,K7182,,,0,20240601,99999999,00000000
12,0165,1,4,,結腸切除術　小範囲切除,K7191,,,0,20240601,99999999,00000000
12,0165,1,4,,結腸切除術　結腸半側切除,K7192,,,0,20240601,99999999,00000000
12,0165,1,4,,結腸切除術　全切除、亜全切除又は悪性腫瘍手術,K7193,,,0,20240601,99999999,00000000
12,0165,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　止血術,K6151,,,0,20240601,99999999,00000000
12,0165,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　選択的動脈化学塞栓術,K6152,,,0,20240601,99999999,00000000
12,0165,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　門脈塞栓術（開腹によるもの）,K6153,,,0,20240601,99999999,00000000
12,0165,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　その他のもの,K6154,,,0,20240601,99999999,00000000
12,0165,1,2,,子宮筋腫摘出（核出）術　腹式,K8721,,,0,20240601,99999999,00000000
12,0165,1,2,,子宮附属器腫瘍摘出術（両側）　開腹によるもの,K8881,,,0,20240601,99999999,00000000
