MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,対応ｺｰﾄﾞ,処置2ﾌﾗｸﾞ,処置等(1),,処置等(2),,変更区分,有効期間,,更新日
12,0130,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0130,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0130,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0140,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0140,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0140,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0140,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0150,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0150,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0150,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0150,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0160,1,4,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
12,0160,1,4,血漿交換療法,J039,,,0,20220401,99999999,00000000
12,0160,1,3,中心静脈注射,G005,,,0,20220401,99999999,00000000
12,0160,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0160,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0160,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0160,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0165,1,4,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
12,0165,1,4,血漿交換療法,J039,,,0,20220401,99999999,00000000
12,0165,1,3,中心静脈注射,G005,,,0,20220401,99999999,00000000
12,0165,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0165,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0165,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0165,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0170,1,4,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
12,0170,1,4,血漿交換療法,J039,,,0,20220401,99999999,00000000
12,0170,1,3,中心静脈注射,G005,,,0,20220401,99999999,00000000
12,0170,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0170,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0170,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0170,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0180,1,4,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
12,0180,1,4,血漿交換療法,J039,,,0,20220401,99999999,00000000
12,0180,1,3,中心静脈注射,G005,,,0,20220401,99999999,00000000
12,0180,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0180,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0180,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0180,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0182,1,4,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
12,0182,1,4,血漿交換療法,J039,,,0,20220401,99999999,00000000
12,0182,1,3,中心静脈注射,G005,,,0,20220401,99999999,00000000
12,0182,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0182,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0182,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0182,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0185,1,4,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
12,0185,1,4,血漿交換療法,J039,,,0,20220401,99999999,00000000
12,0185,1,3,中心静脈注射,G005,,,0,20220401,99999999,00000000
12,0185,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0185,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0185,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0185,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0190,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0190,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0190,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0190,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0200,1,4,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
12,0200,1,4,血漿交換療法,J039,,,0,20220401,99999999,00000000
12,0200,1,3,中心静脈注射,G005,,,0,20220401,99999999,00000000
12,0200,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0200,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0200,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0200,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0210,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0210,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0210,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0210,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0220,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0220,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0220,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0220,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0230,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0230,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0230,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0230,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0240,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0240,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0240,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0240,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0250,1,1,レボノルゲストレル,0185,,,0,20220401,99999999,00000000
12,0260,1,4,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
12,0260,1,4,血漿交換療法,J039,,,0,20220401,99999999,00000000
12,0260,1,3,中心静脈注射,G005,,,0,20220401,99999999,00000000
12,0260,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0260,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0260,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0260,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0270,1,4,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
12,0270,1,4,血漿交換療法,J039,,,0,20220401,99999999,00000000
12,0270,1,3,中心静脈注射,G005,,,0,20220401,99999999,00000000
12,0270,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0270,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0270,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0270,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0271,1,4,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
12,0271,1,4,血漿交換療法,J039,,,0,20220401,99999999,00000000
12,0271,1,3,中心静脈注射,G005,,,0,20220401,99999999,00000000
12,0271,1,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0271,1,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0271,1,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0271,1,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0290,4,9,トロンボモデュリン　アルファ,0075,,,0,20220401,99999999,00000000
12,0290,3,8,アンチトロンビンＩＩＩ製剤,0023,,,0,20220401,99999999,00000000
12,0290,2,5,血漿交換療法,J039,,,0,20220401,99999999,00000000
12,0290,2,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
12,0290,2,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
12,0290,2,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
12,0290,2,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
12,0290,1,1,中心静脈注射,G005,,,0,20220401,99999999,00000000
13,0010,C,17,ブリナツモマブ,0256,,,0,20220401,99999999,00000000
13,0010,B,16,イノツズマブ　オゾガマイシン,0250,,,0,20220401,99999999,00000000
13,0010,A,15,ネララビン,0076,,,0,20220401,99999999,00000000
13,0010,A,15,クロファラビン,0116,,,0,20220401,99999999,00000000
13,0010,A,15,ギルテリチニブフマル酸塩,0236,,,0,20220401,99999999,00000000
13,0010,A,15,キザルチニブ塩酸塩,0245,,,0,20220401,99999999,00000000
13,0010,9,14,アザシチジン＋ベネトクラクスあり,0288,,,0,20220401,99999999,00000000
13,0010,8,13,ダサチニブ,0086,,,0,20220401,99999999,00000000
13,0010,8,13,ボスチニブ,0146,,,0,20220401,99999999,00000000
13,0010,8,13,ポナチニブ塩酸塩,0259,,,0,20220401,99999999,00000000
13,0010,7,12,三酸化ヒ素製剤,0082,,,0,20220401,99999999,00000000
13,0010,6,11,ゲムツズマブ　オゾガマイシン,0061,,,0,20220401,99999999,00000000
13,0010,5,10,アザシチジン,0119,,,0,20220401,99999999,00000000
13,0010,4,9,ベネトクラクス,0249,,,0,20220401,99999999,00000000
13,0010,3,8,イマチニブメシル酸塩,0089,,,0,20220401,99999999,00000000
13,0010,2,7,化学療法,0005,,,0,20220401,99999999,00000000
13,0010,1,6,放射線療法,0008,,,0,20220401,99999999,00000000
13,0010,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
13,0010,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
13,0010,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
13,0010,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
13,0010,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
13,0010,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
13,0020,5,10,ニボルマブ,0153,,,0,20220401,99999999,00000000
13,0020,5,10,ペムブロリズマブ,0204,,,0,20220401,99999999,00000000
13,0020,4,9,ブレンツキシマブ　ベドチン,0186,,,0,20220401,99999999,00000000
13,0020,3,8,化学療法ありかつ放射線療法なし,0046,,,0,20220401,99999999,00000000
13,0020,2,6,放射線療法,0008,,,0,20220401,99999999,00000000
13,0020,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
13,0020,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
13,0020,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
13,0020,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
13,0020,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
13,0020,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
13,0030,B,18,イブリツモマブチウキセタン塩化イットリウム,0066,,,0,20220401,99999999,00000000
13,0030,B,18,イブリツモマブチウキセタン塩化インジウム,0067,,,0,20220401,99999999,00000000
13,0030,A,17,オビヌツズマブ,0253,,,0,20220401,99999999,00000000
13,0030,9,16,ブレンツキシマブ　ベドチン,0186,,,0,20220401,99999999,00000000
13,0030,9,16,ポラツズマブ　ベドチン,0281,,,0,20220401,99999999,00000000
13,0030,8,15,モガムリズマブ,0139,,,0,20220401,99999999,00000000
13,0030,8,15,デニロイキン　ジフチトクス,0282,,,0,20220401,99999999,00000000
13,0030,7,14,フォロデシン塩酸塩,0206,,,0,20220401,99999999,00000000
13,0030,7,14,プララトレキサート,0209,,,0,20220401,99999999,00000000
13,0030,7,14,ロミデプシン,0230,,,0,20220401,99999999,00000000
13,0030,7,14,ダリナパルシン,0306,,,3,20220818,99999999,20220818
13,0030,6,13,レナリドミド,0108,,,0,20220401,99999999,00000000
13,0030,6,12,ベンダムスチン塩酸塩,0137,,,0,20220401,99999999,00000000
13,0030,6,11,ボルテゾミブ,0062,,,0,20220401,99999999,00000000
13,0030,6,10,アレムツズマブ,0187,,,0,20220401,99999999,00000000
13,0030,6,10,イブルチニブ,0196,,,0,20220401,99999999,00000000
13,0030,6,10,ベネトクラクス,0249,,,0,20220401,99999999,00000000
13,0030,6,10,チラブルチニブ塩酸塩,0270,,,0,20220401,99999999,00000000
13,0030,6,10,アカラブルチニブ,0279,,,0,20220401,99999999,00000000
13,0030,6,10,オファツムマブ（点滴静注用に限る。）,0293,,,0,20220401,99999999,00000000
13,0030,5,9,リツキシマブ＋フィルグラスチムあり,0261,,,0,20220401,99999999,00000000
13,0030,5,9,リツキシマブ＋レノグラスチムあり,0262,,,0,20220401,99999999,00000000
13,0030,4,8,リツキシマブ,0045,,,0,20220401,99999999,00000000
13,0030,3,7,化学療法ありかつ放射線療法なし,0046,,,0,20220401,99999999,00000000
13,0030,2,6,放射線療法,0008,,,0,20220401,99999999,00000000
13,0030,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
